full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,price_doc
28,17.0,4.0,4.0,2.0,1964.0,1.0,5.0,3.0,Investment,Kotlovka,5500000
37,22.0,1.0,9.0,5.0,1963.0,2.0,7.0,2.0,Investment,Marfino,6200000
34,18.0,3.0,9.0,6.0,2016.0,1.0,8.0,1.0,OwnerOccupier,Poselenie Novofedorovskoe,2394300
93,,3.0,3.0,5.0,,3.0,1.0,,OwnerOccupier,Poselenie Sosenskoe,7782647
58,43.0,1.0,12.0,1.0,1971.0,3.0,6.0,2.0,Investment,Chertanovo Juzhnoe,1000000
40,20.0,9.0,12.0,1.0,1979.0,1.0,8.0,3.0,Investment,Savelki,5300000
62,,11.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Tekstil'shhiki,6489600
40,,17.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,4607265
69,,1.0,1.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Tverskoe,6509505
54,30.0,2.0,14.0,1.0,1987.0,2.0,8.0,3.0,Investment,Nagornoe,9100000
44,27.0,8.0,9.0,1.0,1976.0,2.0,6.0,2.0,Investment,Jasenevo,7350000
64,,12.0,1.0,1.0,,2.0,1.0,,OwnerOccupier,Krjukovo,7094100
35,19.0,8.0,12.0,5.0,1971.0,1.0,9.0,3.0,Investment,Pechatniki,5400000
42,20.0,11.0,12.0,1.0,1980.0,1.0,8.0,3.0,Investment,Otradnoe,7060000
38,,5.0,22.0,4.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Nagatinskij Zaton,6988390
38,,16.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,4009433
77,,6.0,25.0,2.0,,3.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,6558954
29,16.0,5.0,17.0,1.0,2003.0,1.0,5.0,2.0,Investment,Ljublino,5100000
38,19.0,7.0,17.0,1.0,1997.0,1.0,8.0,2.0,Investment,Donskoe,6800000
91,56.0,4.0,14.0,1.0,1997.0,4.0,8.0,3.0,Investment,Tekstil'shhiki,13750000
56,,7.0,17.0,1.0,2014.0,2.0,1.0,,OwnerOccupier,Tverskoe,4668821
69,33.0,12.0,16.0,4.0,2013.0,2.0,12.0,2.0,Investment,Juzhnoe Tushino,16499110
42,19.0,15.0,17.0,1.0,2008.0,1.0,8.0,3.0,Investment,Juzhnoe Butovo,5522000
89,52.0,14.0,14.0,1.0,2004.0,3.0,11.0,2.0,Investment,Ochakovo-Matveevskoe,13800000
30,17.0,9.0,9.0,2.0,1965.0,1.0,6.0,2.0,Investment,Alekseevskoe,6300000
77,50.0,6.0,25.0,6.0,2016.0,3.0,10.0,1.0,OwnerOccupier,Nagatinskij Zaton,15084625
47,30.0,2.0,9.0,1.0,1973.0,2.0,6.0,3.0,Investment,Teplyj Stan,7800000
48,15.0,10.0,17.0,1.0,2015.0,1.0,13.0,1.0,OwnerOccupier,Poselenie Moskovskij,5760159
39,,10.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4657522
60,42.0,2.0,7.0,2.0,1935.0,3.0,4.0,3.0,Investment,Tverskoe,19900000
38,18.0,3.0,10.0,1.0,2013.0,1.0,8.0,3.0,Investment,Poselenie Moskovskij,3878702
48,1.0,9.0,12.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,5948640
47,30.0,10.0,12.0,1.0,1978.0,2.0,6.0,2.0,Investment,Babushkinskoe,1000000
38,17.0,6.0,14.0,1.0,2006.0,1.0,8.0,3.0,Investment,Severnoe Tushino,7800000
44,27.0,1.0,9.0,1.0,1978.0,2.0,6.0,3.0,Investment,Otradnoe,8500000
27,,4.0,17.0,1.0,2014.0,1.0,1.0,,OwnerOccupier,Tverskoe,2117332
64,36.0,2.0,13.0,2.0,1986.0,3.0,8.0,2.0,Investment,Presnenskoe,17000000
99,62.0,7.0,22.0,1.0,1988.0,4.0,10.0,2.0,Investment,Mar'ino,13300000
30,17.0,4.0,5.0,2.0,1959.0,1.0,4.0,2.0,Investment,Savelovskoe,6800000
16,11.0,5.0,5.0,2.0,1952.0,1.0,1.0,3.0,Investment,Vostochnoe Izmajlovo,2050000
39,23.0,11.0,14.0,1.0,1970.0,2.0,6.0,3.0,Investment,Rjazanskij,7500000
52,34.0,5.0,9.0,1.0,1972.0,3.0,6.0,3.0,Investment,Rjazanskij,8000000
75,49.0,1.0,5.0,2.0,1955.0,3.0,7.0,2.0,Investment,Perovo,9350000
41,,12.0,1.0,1.0,,1.0,1.0,,OwnerOccupier,Krjukovo,4740300
34,,3.0,15.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Novofedorovskoe,2118372
32,19.0,1.0,5.0,2.0,1960.0,1.0,7.0,3.0,Investment,Severnoe Izmajlovo,5500000
39,19.0,15.0,17.0,1.0,2005.0,1.0,7.0,2.0,Investment,Beskudnikovskoe,2000000
29,,6.0,19.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Shherbinka,3354021
63,63.0,8.0,17.0,6.0,2016.0,2.0,9.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,7265822
39,19.0,15.0,17.0,1.0,1998.0,1.0,8.0,3.0,Investment,Cheremushki,9200000
48,48.0,11.0,20.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,5714266
65,44.0,7.0,12.0,5.0,1973.0,3.0,9.0,2.0,Investment,Sokolinaja Gora,11000000
30,18.0,2.0,5.0,2.0,1961.0,1.0,5.0,3.0,Investment,Sokolinaja Gora,6150000
36,17.0,3.0,16.0,1.0,2006.0,1.0,8.0,3.0,Investment,Kosino-Uhtomskoe,6200000
51,30.0,13.0,17.0,1.0,1988.0,2.0,8.0,1.0,Investment,Caricyno,9450000
78,78.0,15.0,17.0,4.0,2015.0,3.0,0.0,1.0,OwnerOccupier,Nagornoe,15307596
42,17.0,19.0,25.0,1.0,2013.0,1.0,13.0,1.0,Investment,Poselenie Vnukovskoe,3618000
44,,8.0,1.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Sosenskoe,5081062
40,,17.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4607265
57,,9.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Moskovskij,5746817
15,11.0,5.0,5.0,2.0,1952.0,1.0,1.0,3.0,Investment,Vostochnoe Izmajlovo,2000000
38,38.0,15.0,17.0,4.0,2015.0,1.0,1.0,3.0,OwnerOccupier,Poselenie Desjonovskoe,4209255
41,,12.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,4561922
36,24.0,4.0,8.0,5.0,1961.0,1.0,5.0,2.0,Investment,Nagatino-Sadovniki,4400000
44,27.0,2.0,5.0,2.0,1965.0,2.0,5.0,2.0,Investment,Koptevo,7300000
61,31.0,7.0,17.0,1.0,2010.0,2.0,12.0,2.0,Investment,Perovo,6200000
74,45.0,11.0,14.0,1.0,2002.0,3.0,10.0,,Investment,Juzhnoe Butovo,11000000
61,39.0,11.0,16.0,1.0,1982.0,2.0,7.0,3.0,Investment,Brateevo,2000000
56,,10.0,1.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Shherbinka,4617686
67,44.0,5.0,12.0,5.0,1978.0,3.0,10.0,3.0,Investment,Juzhnoe Medvedkovo,1000000
64,45.0,6.0,12.0,1.0,1971.0,3.0,6.0,2.0,Investment,Fili Davydkovo,11400000
54,32.0,13.0,17.0,1.0,1997.0,2.0,9.0,3.0,Investment,Novokosino,8300000
51,51.0,1.0,3.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Novofedorovskoe,2513900
73,44.0,7.0,22.0,6.0,1984.0,3.0,10.0,3.0,Investment,Filevskij Park,15200000
38,38.0,6.0,17.0,1.0,2016.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,3933500
34,,5.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Desjonovskoe,3613360
26,26.0,11.0,22.0,1.0,2016.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Shherbinka,2859584
62,,3.0,20.0,4.0,2016.0,2.0,9.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,7056366
59,32.0,11.0,12.0,1.0,2006.0,2.0,13.0,3.0,Investment,Vnukovo,7500000
36,22.0,9.0,9.0,2.0,1963.0,2.0,7.0,3.0,Investment,Vostochnoe Izmajlovo,1000000
61,61.0,17.0,22.0,4.0,2015.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,6958188
77,52.0,2.0,8.0,2.0,1960.0,3.0,9.0,2.0,Investment,Zjuzino,17500000
38,18.0,6.0,17.0,1.0,1986.0,1.0,8.0,3.0,Investment,Solncevo,6100000
36,19.0,1.0,16.0,1.0,1977.0,1.0,7.0,2.0,Investment,Chertanovo Central'noe,6400000
41,20.0,12.0,12.0,1.0,1974.0,1.0,8.0,,Investment,Bibirevo,1050000
75,43.0,3.0,17.0,1.0,1984.0,3.0,10.0,2.0,Investment,Krylatskoe,17500000
59,,6.0,1.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Sosenskoe,8123184
45,27.0,3.0,12.0,1.0,1973.0,2.0,6.0,2.0,Investment,Chertanovo Severnoe,7975000
43,27.0,3.0,5.0,2.0,1968.0,2.0,5.0,2.0,Investment,Ivanovskoe,6800000
97,68.0,2.0,10.0,2.0,1938.0,4.0,9.0,2.0,Investment,Preobrazhenskoe,15800000
45,31.0,8.0,12.0,1.0,1967.0,2.0,8.0,2.0,Investment,Severnoe Medvedkovo,7900000
46,28.0,6.0,1.0,1.0,1979.0,2.0,6.0,2.0,Investment,Strogino,9500000
47,30.0,12.0,12.0,1.0,1977.0,2.0,6.0,2.0,Investment,Zjablikovo,2000000
43,43.0,17.0,18.0,1.0,2015.0,1.0,0.0,1.0,OwnerOccupier,Chertanovo Severnoe,7008120
37,18.0,11.0,11.0,1.0,,1.0,11.0,,OwnerOccupier,Poselenie Voskresenskoe,4903140
39,18.0,6.0,24.0,1.0,2008.0,1.0,10.0,3.0,Investment,Juzhnoe Butovo,5400000
61,30.0,2.0,10.0,1.0,2003.0,2.0,12.0,3.0,Investment,Matushkino,7450000
57,33.0,2.0,17.0,1.0,1999.0,2.0,10.0,3.0,Investment,Mitino,10000000
32,18.0,9.0,9.0,1.0,1974.0,1.0,6.0,2.0,Investment,Pechatniki,5300000
43,28.0,4.0,5.0,2.0,1964.0,2.0,5.0,3.0,Investment,Akademicheskoe,1100000
26,14.0,1.0,9.0,1.0,1976.0,1.0,6.0,2.0,Investment,Otradnoe,4800000
52,52.0,11.0,17.0,1.0,0.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,5899228
43,31.0,2.0,9.0,2.0,1963.0,2.0,5.0,3.0,Investment,Ajeroport,10800000
41,27.0,1.0,5.0,1.0,1964.0,2.0,6.0,2.0,Investment,Kotlovka,6800000
38,19.0,11.0,16.0,1.0,1981.0,1.0,8.0,2.0,Investment,Mar'ino,2500000
93,,3.0,3.0,1.0,2014.0,3.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,8057647
75,44.0,11.0,22.0,1.0,2003.0,3.0,10.0,3.0,Investment,Juzhnoportovoe,10000000
62,,12.0,17.0,2.0,,2.0,1.0,,OwnerOccupier,Solncevo,5849867
65,64.0,11.0,17.0,6.0,2015.0,3.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,4789757
46,30.0,4.0,12.0,1.0,1982.0,2.0,6.0,2.0,Investment,Ljublino,1300000
77,,7.0,17.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Tverskoe,7381500
41,20.0,8.0,14.0,1.0,1997.0,1.0,8.0,3.0,Investment,Dmitrovskoe,1000000
83,52.0,5.0,5.0,2.0,1955.0,3.0,7.0,3.0,Investment,Bogorodskoe,11800000
80,52.0,4.0,5.0,2.0,1956.0,3.0,7.0,2.0,Investment,Perovo,12300000
85,,4.0,1.0,1.0,,3.0,1.0,,OwnerOccupier,Krjukovo,8467450
44,44.0,12.0,1.0,1.0,1.0,1.0,1.0,3.0,OwnerOccupier,Poselenie Sosenskoe,6228670
39,19.0,22.0,22.0,1.0,1992.0,1.0,10.0,3.0,Investment,Krjukovo,3000000
43,43.0,13.0,22.0,1.0,0.0,1.0,0.0,1.0,OwnerOccupier,Poselenie Shherbinka,4058115
32,18.0,8.0,9.0,1.0,1975.0,1.0,10.0,3.0,Investment,Otradnoe,6000000
43,26.0,3.0,9.0,1.0,1975.0,2.0,5.0,3.0,Investment,Orehovo-Borisovo Severnoe,7600000
95,57.0,2.0,8.0,6.0,2009.0,4.0,9.0,3.0,Investment,Zamoskvorech'e,28000000
63,33.0,3.0,14.0,1.0,2006.0,2.0,12.0,2.0,Investment,Juzhnoe Butovo,9300000
44,,20.0,4.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,6188305
40,20.0,8.0,14.0,1.0,1989.0,1.0,8.0,4.0,Investment,Moskvorech'e-Saburovo,7750000
47,17.0,12.0,22.0,4.0,2009.0,1.0,14.0,2.0,Investment,Bogorodskoe,11400000
56,38.0,4.0,12.0,2.0,2009.0,2.0,25.0,,Investment,Poselenie Mosrentgen,6000000
44,28.0,1.0,9.0,1.0,1970.0,2.0,5.0,3.0,Investment,Ochakovo-Matveevskoe,8390000
54,54.0,9.0,9.0,1.0,0.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,4961840
56,18.0,4.0,6.0,2.0,2014.0,1.0,19.0,1.0,Investment,Troickij okrug,5942622
34,20.0,3.0,12.0,5.0,1970.0,1.0,9.0,2.0,Investment,Presnenskoe,7300000
52,31.0,8.0,14.0,2.0,1973.0,2.0,8.0,3.0,Investment,Sokolinaja Gora,2000000
60,38.0,7.0,9.0,1.0,1976.0,3.0,8.0,3.0,Investment,Cheremushki,11800000
54,32.0,6.0,12.0,1.0,1992.0,2.0,9.0,3.0,Investment,Vyhino-Zhulebino,8450000
42,28.0,4.0,9.0,1.0,1970.0,2.0,5.0,2.0,Investment,Chertanovo Central'noe,7200000
51,30.0,2.0,14.0,1.0,2007.0,2.0,9.0,2.0,Investment,Mozhajskoe,2500000
52,33.0,1.0,9.0,1.0,1978.0,3.0,6.0,2.0,Investment,Otradnoe,8150000
38,19.0,8.0,22.0,1.0,1994.0,1.0,10.0,2.0,Investment,Butyrskoe,7500000
51,51.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Novofedorovskoe,3037910
129,,7.0,1.0,1.0,,4.0,1.0,,OwnerOccupier,Donskoe,56739064
56,40.0,1.0,5.0,2.0,1963.0,3.0,5.0,3.0,Investment,Vojkovskoe,8100000
37,23.0,1.0,9.0,1.0,1963.0,2.0,7.0,2.0,Investment,Metrogorodok,6000000
27,,2.0,12.0,6.0,,1.0,1.0,,OwnerOccupier,Poselenie Filimonkovskoe,2422315
68,42.0,4.0,10.0,2.0,1958.0,3.0,6.0,3.0,Investment,Dorogomilovo,13500000
48,31.0,9.0,12.0,5.0,1967.0,2.0,8.0,2.0,Investment,Perovo,7250000
55,37.0,5.0,5.0,5.0,1967.0,3.0,5.0,3.0,Investment,Vyhino-Zhulebino,7100000
57,38.0,4.0,9.0,2.0,1970.0,3.0,5.0,3.0,Investment,Presnenskoe,11400000
39,,3.0,17.0,1.0,0.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,4569819
78,,5.0,22.0,4.0,2014.0,3.0,1.0,1.0,OwnerOccupier,Nagatinskij Zaton,14455298
44,27.0,2.0,9.0,1.0,1976.0,2.0,6.0,3.0,Investment,Veshnjaki,2000000
41,18.0,17.0,17.0,4.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,4767480
78,,13.0,25.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,6728478
41,25.0,1.0,5.0,2.0,1962.0,2.0,5.0,2.0,Investment,Kotlovka,990000
63,30.0,16.0,16.0,4.0,2015.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,6630800
47,18.0,14.0,14.0,4.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,5068125
118,118.0,6.0,1.0,1.0,2015.0,3.0,1.0,1.0,OwnerOccupier,Izmajlovo,21801800
44,44.0,4.0,17.0,1.0,0.0,1.0,0.0,1.0,OwnerOccupier,Tverskoe,5191137
35,19.0,2.0,12.0,5.0,1967.0,1.0,9.0,,Investment,Rjazanskij,5320000
70,43.0,4.0,25.0,6.0,2010.0,3.0,8.0,2.0,Investment,Beskudnikovskoe,8000000
31,19.0,3.0,5.0,5.0,1964.0,1.0,5.0,3.0,Investment,Zjuzino,6400000
116,116.0,15.0,18.0,1.0,2015.0,3.0,9.0,1.0,OwnerOccupier,Izmajlovo,22762972
45,28.0,5.0,5.0,1.0,1969.0,2.0,5.0,3.0,Investment,Kon'kovo,7800000
54,,17.0,7.0,2.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,4958312
60,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,6720000
39,,18.0,19.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Nagornoe,8729570
62,62.0,12.0,22.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,7054250
52,30.0,14.0,17.0,1.0,2002.0,2.0,10.0,3.0,Investment,Beskudnikovskoe,9800000
56,29.0,19.0,24.0,6.0,2005.0,2.0,11.0,3.0,Investment,Beskudnikovskoe,10990000
61,31.0,5.0,17.0,1.0,2013.0,2.0,12.0,3.0,Investment,Poselenie Vnukovskoe,4591578
45,28.0,2.0,9.0,1.0,1969.0,2.0,6.0,2.0,Investment,Pechatniki,6700000
58,58.0,21.0,25.0,4.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Nagornoe,12322927
56,56.0,12.0,12.0,6.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Ramenki,11270000
42,28.0,2.0,4.0,2.0,1957.0,2.0,4.0,3.0,Investment,Gagarinskoe,8450000
33,17.0,5.0,5.0,2.0,2005.0,1.0,6.0,3.0,Investment,Poselenie Marushkinskoe,3600000
81,81.0,5.0,10.0,6.0,2015.0,3.0,13.0,1.0,OwnerOccupier,Poselenie Sosenskoe,9297498
127,123.0,10.0,17.0,1.0,2016.0,3.0,12.0,1.0,OwnerOccupier,Danilovskoe,28176568
32,17.0,1.0,4.0,2.0,1963.0,1.0,6.0,2.0,Investment,Gol'janovo,5100000
37,22.0,5.0,9.0,1.0,1962.0,2.0,7.0,3.0,Investment,Marfino,7900000
61,,19.0,19.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,6993918
39,38.0,19.0,24.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Nagornoe,8757220
33,20.0,6.0,9.0,1.0,1974.0,1.0,6.0,2.0,Investment,Otradnoe,6500000
31,21.0,8.0,9.0,5.0,1963.0,1.0,5.0,2.0,Investment,Zjuzino,6150000
73,73.0,7.0,7.0,4.0,2017.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Moskovskij,8862309
60,,3.0,3.0,1.0,,2.0,0.0,,OwnerOccupier,Zapadnoe Degunino,4937965
27,,10.0,22.0,4.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,2422315
59,44.0,8.0,9.0,1.0,1970.0,3.0,6.0,3.0,Investment,Veshnjaki,5700000
78,52.0,8.0,10.0,2.0,1957.0,3.0,8.0,3.0,Investment,Donskoe,24500000
38,,5.0,22.0,4.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Nagatinskij Zaton,7225647
45,32.0,4.0,9.0,5.0,1963.0,2.0,5.0,3.0,Investment,Rostokino,7500000
40,40.0,13.0,17.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,4839503
81,1.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,8792939
36,22.0,6.0,9.0,2.0,1963.0,2.0,7.0,3.0,Investment,Juzhnoe Tushino,6700000
43,31.0,1.0,5.0,1.0,1961.0,2.0,6.0,2.0,Investment,Izmajlovo,6500000
82,52.0,1.0,7.0,1.0,1996.0,3.0,12.0,3.0,Investment,Novokosino,9300000
95,65.0,3.0,7.0,1.0,1996.0,4.0,11.0,2.0,Investment,Vyhino-Zhulebino,14500000
57,1.0,24.0,1.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Mitino,11091840
44,28.0,4.0,5.0,1.0,1965.0,2.0,5.0,3.0,Investment,Caricyno,6800000
60,,17.0,20.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,7917390
34,16.0,2.0,17.0,2.0,2016.0,1.0,84.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,3281884
43,28.0,5.0,5.0,2.0,1934.0,2.0,5.0,3.0,Investment,Danilovskoe,10150000
56,37.0,2.0,5.0,1.0,1964.0,3.0,6.0,3.0,Investment,Caricyno,8200000
91,89.0,2.0,3.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Zapadnoe Degunino,7731750
74,40.0,2.0,12.0,1.0,1998.0,3.0,10.0,3.0,Investment,Brateevo,11700000
109,50.0,5.0,40.0,4.0,2012.0,2.0,24.0,1.0,Investment,Akademicheskoe,22630000
61,39.0,2.0,6.0,2.0,1927.0,2.0,5.0,2.0,Investment,Basmannoe,15000000
77,35.0,3.0,6.0,2.0,2007.0,2.0,13.0,1.0,Investment,Jaroslavskoe,15990000
63,30.0,4.0,4.0,1.0,2015.0,2.0,12.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,6570520
32,18.0,8.0,9.0,1.0,1971.0,1.0,6.0,3.0,Investment,Birjulevo Vostochnoe,5000000
14,10.0,5.0,5.0,2.0,1952.0,1.0,1.0,3.0,Investment,Vostochnoe Izmajlovo,2000000
113,113.0,3.0,17.0,1.0,2015.0,3.0,0.0,1.0,OwnerOccupier,Ochakovo-Matveevskoe,14262658
62,,20.0,21.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Tverskoe,6552000
31,17.0,3.0,5.0,2.0,1961.0,1.0,5.0,2.0,Investment,Sokolinaja Gora,6600000
82,60.0,5.0,14.0,1.0,2000.0,4.0,8.0,3.0,Investment,Perovo,16500000
43,29.0,3.0,5.0,2.0,1960.0,2.0,5.0,2.0,Investment,Vojkovskoe,8500000
55,55.0,9.0,12.0,6.0,2014.0,2.0,14.0,1.0,OwnerOccupier,Poselenie Sosenskoe,6599720
38,20.0,5.0,12.0,1.0,2003.0,1.0,8.0,3.0,Investment,Perovo,7600000
56,29.0,5.0,16.0,4.0,2005.0,2.0,8.0,3.0,Investment,Akademicheskoe,12500000
40,40.0,11.0,11.0,1.0,2014.0,1.0,40.0,1.0,OwnerOccupier,Poselenie Shherbinka,4076674
49,21.0,11.0,19.0,1.0,2008.0,1.0,10.0,3.0,Investment,Chertanovo Central'noe,6000000
38,18.0,12.0,15.0,1.0,1.0,1.0,9.0,2.0,Investment,Beskudnikovskoe,5000000
41,,14.0,1.0,1.0,,1.0,1.0,,OwnerOccupier,Krjukovo,4804800
35,18.0,3.0,4.0,2.0,1958.0,1.0,8.0,2.0,Investment,Mozhajskoe,5900000
38,22.0,2.0,12.0,5.0,1965.0,1.0,6.0,2.0,Investment,Zjuzino,6800000
65,38.0,14.0,14.0,1.0,1985.0,3.0,8.0,2.0,Investment,Brateevo,9600000
52,,16.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6014500
83,,5.0,1.0,1.0,,3.0,1.0,,OwnerOccupier,Poselenie Sosenskoe,7494900
1,60.0,17.0,17.0,1.0,2014.0,2.0,1.0,1.0,Investment,Nekrasovka,5983900
65,43.0,4.0,12.0,1.0,1974.0,3.0,7.0,2.0,Investment,Timirjazevskoe,10800000
45,29.0,4.0,9.0,1.0,1975.0,2.0,6.0,3.0,Investment,Vyhino-Zhulebino,7100000
41,27.0,1.0,5.0,1.0,1967.0,2.0,5.0,3.0,Investment,Ljublino,5950000
58,58.0,22.0,22.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Nagornoe,12777997
43,28.0,4.0,5.0,1.0,1959.0,2.0,6.0,,Investment,Horoshevo-Mnevniki,7500000
34,,3.0,16.0,1.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Novofedorovskoe,2394300
84,84.0,13.0,20.0,1.0,1.0,3.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,10745214
76,46.0,7.0,17.0,1.0,1990.0,3.0,10.0,3.0,Investment,Mar'ino,3000000
54,31.0,10.0,14.0,1.0,1996.0,2.0,8.0,2.0,Investment,Mar'ino,9130000
51,51.0,11.0,17.0,1.0,2016.0,1.0,0.0,1.0,OwnerOccupier,Poselenie Sosenskoe,5165160
44,16.0,6.0,17.0,1.0,2016.0,1.0,14.0,1.0,OwnerOccupier,Poselenie Sosenskoe,4916550
74,44.0,2.0,22.0,1.0,1995.0,3.0,10.0,3.0,Investment,Mar'ino,12500000
41,,6.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Sosenskoe,4997760
56,34.0,2.0,5.0,2.0,1958.0,2.0,7.0,2.0,Investment,Nizhegorodskoe,1000000
76,43.0,8.0,17.0,1.0,2004.0,3.0,10.0,3.0,Investment,Taganskoe,17850000
34,,5.0,17.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Desjonovskoe,3613360
34,,3.0,15.0,2.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,3613360
54,32.0,13.0,14.0,1.0,1997.0,2.0,9.0,3.0,Investment,Vyhino-Zhulebino,8600000
87,51.0,31.0,40.0,4.0,2012.0,2.0,16.0,1.0,Investment,Akademicheskoe,21433124
42,27.0,2.0,5.0,1.0,1965.0,2.0,5.0,2.0,Investment,Novogireevo,7700000
44,,4.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Levoberezhnoe,8170950
75,44.0,2.0,16.0,1.0,1981.0,3.0,10.0,3.0,Investment,Ramenki,12700000
75,42.0,2.0,9.0,1.0,2006.0,3.0,10.0,2.0,Investment,Kuz'minki,13300000
59,34.0,5.0,17.0,1.0,2015.0,2.0,10.0,1.0,OwnerOccupier,Poselenie Sosenskoe,6655704
47,31.0,3.0,4.0,5.0,1974.0,2.0,8.0,2.0,Investment,Vojkovskoe,2000000
49,31.0,7.0,14.0,1.0,1974.0,2.0,9.0,1.0,Investment,Birjulevo Zapadnoe,6100000
58,38.0,6.0,9.0,1.0,1975.0,3.0,5.0,2.0,Investment,Ljublino,1000000
63,,10.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,5730206
41,,5.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,4525761
60,,16.0,25.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Sosenskoe,5976504
80,,10.0,1.0,1.0,,3.0,1.0,,OwnerOccupier,Krjukovo,8410500
65,65.0,2.0,12.0,1.0,0.0,2.0,0.0,1.0,OwnerOccupier,Zapadnoe Degunino,5275332
61,32.0,2.0,23.0,1.0,2003.0,2.0,10.0,3.0,Investment,Rjazanskij,11490000
63,,9.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,5798951
39,,10.0,17.0,1.0,2015.0,1.0,10.0,,OwnerOccupier,Poselenie Vnukovskoe,4657522
